Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo de ingreso,Rubro Ingreso,R. Ingreso - Ad. 1,R. Ingreso - Ad. 2,Importe por Servicios
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,8.22
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,12.34
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,"1,352.40"
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"3,897.42"
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"1,223.65"
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,607.64
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,537.17
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,"8,775.66"
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"1,120.32"
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2020,Enero,202001,AAP,Juliaca,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,-,-,0.00
2020,Enero,202001,AAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,-,-,0.00
2020,Enero,202001,AAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,0.00
2020,Enero,202001,AAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,134.30
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,380.06
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"3,256.37"
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"8,990.25"
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,94.80
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,15.81
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,2.77
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,8.22
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,699.52
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"2,937.00"
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,345.70
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,323.88
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,108.02
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,928.55
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"2,442.23"
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2020,Enero,202001,AAP,P. MALDONADO,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,-,-,0.00
2020,Enero,202001,AAP,Puerto Maldonado,INGRESO REGULADOS,T U U A NACIONAL,-,-,"60,448.60"
2020,Enero,202001,AAP,Puerto Maldonado,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,0.00
2020,Enero,202001,AAP,Puerto Maldonado,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"1,051.87"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,190.18
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 TM hasta 105 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,311.46
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,77.85
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"4,230.45"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 TM hasta 105 TM,"14,982.07"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 TM hasta 105 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,155.47
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,194.61
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 TM hasta 105 TM,36.45
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,T U U A NACIONAL,-,-,"96,539.77"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Hasta 10 TM,-,19.17
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 10 hasta 35 TM,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 35 hasta 70 TM,-,792.79
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 106 TM,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 70 TM hasta 105 TM,-,"4,375.75"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"1,175.91"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,317.63
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,426.62
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,"2,304.09"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Con Pasajeros,-,"5,061.42"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Sin Pasajeros,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,"1,534.05"
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2020,Enero,202001,AAP,Tacna,INGRESO REGULADOS,SERVICIO DE EMBARQUE Y DESEMBARQUE A TRAVES DE MANGAS,-,-,0.00
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,"1,056.43"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,"3,474.66"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 100 TM,"1,502,158.69"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,"101,134.02"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,"979,459.04"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,"3,491.51"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,"10,874.93"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 100 TM,2.00
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,"179,360.09"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,"609,323.71"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,21.10
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,391.59
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 100 TM,"161,765.87"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,"8,027.74"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,"64,991.66"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,217.20
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,443.22
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 100 TM,0.00
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,"10,852.26"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,"29,506.20"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,T U U A NACIONAL,-,-,"5,720,619.00"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,T U U A INTERNACIONAL,-,-,"8,617,140.00"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Hasta 5,68 TM",-,907.09
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 152 TM hasta 188 TM,-,"76,857.10"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 188 TM hasta 287 TM,-,"47,680.44"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 287 TM,-,"36,113.06"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 33 TM hasta 51 TM,-,"7,699.27"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 5,68 TM hasta 33 TM",-,"1,052.83"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 5,68 TM hasta 8,70 TM",-,978.40
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 51 TM hasta 56 TM,-,"1,171.92"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 56 TM hasta 78 TM,-,"567,533.24"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,Más de 78 TM hasta 152 TM,-,"124,801.73"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,SERVICIOS DE RAMPA,"Más de 8,70 TM hasta 33 TM",-,"4,440.48"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,USO INSTALACIONES DE CARGA,-,-,"422,625.42"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,Periodos posteriores de 15 m o fracción,-,"843,186.06"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,PUENTE DE EMBARQUE,Primeros 45 minutos,-,"585,526.47"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,"42,751.71"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,OFICINAS AERA GRIS,-,-,"11,232.87"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,"44,139.08"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,EQUIPAJE REZAGADO,-,-,"1,169.15"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ÁREAS DE MANTENIMIENTO,-,-,"5,664.82"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ALQUILER ESPACIO PARA EQUIPOS DE RAMPA,-,-,0.00
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,"2,255,169.25"
2020,Febrero,202002,LAP,Lima,INGRESO REGULADOS,ESTACIONAMIENTO VEHICULAR,-,-,"537,024.54"
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,10.76
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,12.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,467.28
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
2020,Febrero,202002,COR,Andahuaylas,INGRESO REGULADOS,ALQUILER AREAS DE MANTENIMIENTO,-,-,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Internacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 10 TM,72.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 10 hasta 35 TM,4.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 70 hasta 100 TM,7.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATERRIZAJE Y DESPEGUE,Nacionales,Hasta 5.7 TM,96.30
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Internacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 10 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 10 hasta 35 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 35 hasta 70 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 70 hasta 100 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Más de 106 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ESTACIONAMIENTO AERONAVES,Nacionales,Hasta 5.7 TM,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,SERVICIOS DE RAMPA,No precisa,-,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,OFICINAS OPERATIVAS,-,-,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,MOSTRADORES CHECK IN,-,-,410.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,DESPACHO DE COMBUSTIBLE,-,-,0.00
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,ATENCIÓN EN HORAS EXTRAS,Total de Atencion de Horas Extra,-,777.36
2020,Febrero,202002,COR,Atalaya,INGRESO REGULADOS,OTROS ALQUILERES PARA AEROLÍNEAS,-,-,0.00
