Año,Mes,Periodo,Infraestructura,Aeropuerto,Tipo vuelo,Número de Operaciones
2019,Mayo,201905,ADP,Tumbes,Oper. MILITARES,4
2019,Mayo,201905,ADP,Tumbes,Oper. INTERNACIONALES,24
2019,Mayo,201905,AAP,Arequipa,Oper. NACIONALES,"1,471"
2019,Mayo,201905,AAP,Arequipa,Oper. MILITARES,14
2019,Mayo,201905,AAP,Arequipa,Oper. INTERNACIONALES,22
2019,Mayo,201905,AAP,Ayacucho,Oper. NACIONALES,262
2019,Mayo,201905,AAP,Ayacucho,Oper. MILITARES,34
2019,Mayo,201905,AAP,Juliaca,Oper. NACIONALES,340
2019,Mayo,201905,AAP,Juliaca,Oper. MILITARES,20
2019,Mayo,201905,AAP,Juliaca,Oper. INTERNACIONALES,2
2019,Mayo,201905,AAP,Puerto Maldonado,Oper. NACIONALES,236
2019,Mayo,201905,AAP,Puerto Maldonado,Oper. MILITARES,24
2019,Mayo,201905,AAP,Puerto Maldonado,Oper. INTERNACIONALES,2
2019,Mayo,201905,AAP,Tacna,Oper. NACIONALES,359
2019,Mayo,201905,AAP,Tacna,Oper. MILITARES,2
2019,Mayo,201905,AAP,Tacna,Oper. INTERNACIONALES,10
2019,Junio,201906,LAP,Lima,Oper. NACIONALES,"9,667"
2019,Junio,201906,LAP,Lima,Oper. INTERNACIONALES,"6,619"
2019,Junio,201906,COR,Andahuaylas,Oper. NACIONALES,6
2019,Junio,201906,COR,Atalaya,Oper. NACIONALES,185
2019,Junio,201906,COR,Chimbote,Oper. NACIONALES,2
2019,Junio,201906,COR,Chimbote,Oper. MILITARES,62
2019,Junio,201906,COR,Chimbote,Oper. INSTRUCCIÓN,60
2019,Junio,201906,COR,Cusco,Oper. NACIONALES,"2,715"
2019,Junio,201906,COR,Cusco,Oper. MILITARES,20
2019,Junio,201906,COR,Cusco,Oper. INTERNACIONALES,156
2019,Junio,201906,COR,Huánuco,Oper. NACIONALES,108
2019,Junio,201906,COR,Huánuco,Oper. MILITARES,8
2019,Junio,201906,COR,Ilo,Oper. NACIONALES,51
2019,Junio,201906,COR,Ilo,Oper. MILITARES,114
2019,Junio,201906,COR,Jaén,Oper. NACIONALES,160
2019,Junio,201906,COR,Jaén,Oper. MILITARES,10
2019,Junio,201906,COR,Jauja,Oper. NACIONALES,210
2019,Junio,201906,COR,Jauja,Oper. MILITARES,83
2019,Junio,201906,COR,Juanjui,Oper. MILITARES,12
2019,Junio,201906,COR,Juanjui,Oper. INSTRUCCIÓN,12
2019,Junio,201906,COR,Mazamari,Oper. NACIONALES,2
2019,Junio,201906,COR,Mazamari,Oper. MILITARES,598
2019,Junio,201906,COR,Nazca,Oper. NACIONALES,"2,549"
2019,Junio,201906,COR,Nazca,Oper. MILITARES,4
2019,Junio,201906,COR,Nazca,Oper. INSTRUCCIÓN,70
2019,Junio,201906,COR,Rioja,Oper. NACIONALES,4
2019,Junio,201906,COR,Rioja,Oper. MILITARES,2
2019,Junio,201906,COR,Rioja,Oper. INSTRUCCIÓN,26
2019,Junio,201906,COR,Rodríguez de Mendoza,Oper. NACIONALES,4
2019,Junio,201906,COR,Saposoa,Oper. MILITARES,4
2019,Junio,201906,COR,Saposoa,Oper. INSTRUCCIÓN,12
2019,Junio,201906,COR,Tingo María,Oper. NACIONALES,68
2019,Junio,201906,COR,Tingo María,Oper. MILITARES,13
2019,Junio,201906,COR,Tocache,Oper. NACIONALES,16
2019,Junio,201906,COR,Tocache,Oper. INSTRUCCIÓN,2
2019,Junio,201906,COR,Yurimaguas,Oper. NACIONALES,432
2019,Junio,201906,COR,Yurimaguas,Oper. MILITARES,3
2019,Junio,201906,COR,Yurimaguas,Oper. INSTRUCCIÓN,157
2019,Junio,201906,ADP,Cajamarca,Oper. NACIONALES,372
2019,Junio,201906,ADP,Chachapoyas,Oper. NACIONALES,124
2019,Junio,201906,ADP,Chiclayo,Oper. NACIONALES,496
2019,Junio,201906,ADP,Chiclayo,Oper. MILITARES,482
2019,Junio,201906,ADP,Chiclayo,Oper. INTERNACIONALES,26
2019,Junio,201906,ADP,Chiclayo,Oper. INSTRUCCIÓN,569
2019,Junio,201906,ADP,Huaraz-Anta,Oper. NACIONALES,68
2019,Junio,201906,ADP,Iquitos,Oper. NACIONALES,808
2019,Junio,201906,ADP,Iquitos,Oper. MILITARES,91
2019,Junio,201906,ADP,Iquitos,Oper. INTERNACIONALES,13
2019,Junio,201906,ADP,Pisco,Oper. NACIONALES,480
2019,Junio,201906,ADP,Pisco,Oper. MILITARES,368
2019,Junio,201906,ADP,Pisco,Oper. INTERNACIONALES,51
2019,Junio,201906,ADP,Pisco,Oper. INSTRUCCIÓN,"5,119"
2019,Junio,201906,ADP,Piura,Oper. NACIONALES,678
2019,Junio,201906,ADP,Piura,Oper. MILITARES,70
2019,Junio,201906,ADP,Piura,Oper. INTERNACIONALES,8
2019,Junio,201906,ADP,Piura,Oper. INSTRUCCIÓN,12
2019,Junio,201906,ADP,Pucallpa,Oper. NACIONALES,"1,160"
2019,Junio,201906,ADP,Pucallpa,Oper. MILITARES,107
2019,Junio,201906,ADP,Pucallpa,Oper. INTERNACIONALES,2
2019,Junio,201906,ADP,Pucallpa,Oper. INSTRUCCIÓN,290
2019,Junio,201906,ADP,Talara,Oper. NACIONALES,158
2019,Junio,201906,ADP,Talara,Oper. INTERNACIONALES,4
2019,Junio,201906,ADP,Tarapoto,Oper. NACIONALES,938
2019,Junio,201906,ADP,Tarapoto,Oper. MILITARES,108
2019,Junio,201906,ADP,Tarapoto,Oper. INSTRUCCIÓN,134
2019,Junio,201906,ADP,Trujillo,Oper. NACIONALES,645
2019,Junio,201906,ADP,Trujillo,Oper. MILITARES,141
2019,Junio,201906,ADP,Trujillo,Oper. INTERNACIONALES,15
2019,Junio,201906,ADP,Trujillo,Oper. INSTRUCCIÓN,304
2019,Junio,201906,ADP,Tumbes,Oper. NACIONALES,130
2019,Junio,201906,ADP,Tumbes,Oper. INTERNACIONALES,29
2019,Junio,201906,AAP,Arequipa,Oper. NACIONALES,"1,299"
2019,Junio,201906,AAP,Arequipa,Oper. MILITARES,32
2019,Junio,201906,AAP,Arequipa,Oper. INTERNACIONALES,18
2019,Junio,201906,AAP,Ayacucho,Oper. NACIONALES,252
2019,Junio,201906,AAP,Ayacucho,Oper. MILITARES,42
2019,Junio,201906,AAP,Juliaca,Oper. NACIONALES,321
2019,Junio,201906,AAP,Juliaca,Oper. MILITARES,18
2019,Junio,201906,AAP,Juliaca,Oper. INTERNACIONALES,1
2019,Junio,201906,AAP,Puerto Maldonado,Oper. NACIONALES,220
2019,Junio,201906,AAP,Puerto Maldonado,Oper. MILITARES,46
2019,Junio,201906,AAP,Puerto Maldonado,Oper. INTERNACIONALES,4
2019,Junio,201906,AAP,Tacna,Oper. NACIONALES,345
2019,Junio,201906,AAP,Tacna,Oper. MILITARES,20
2019,Junio,201906,AAP,Tacna,Oper. INTERNACIONALES,2
2019,Julio,201907,LAP,Lima,Oper. NACIONALES,"10,250"
2019,Julio,201907,LAP,Lima,Oper. INTERNACIONALES,"7,231"
2019,Julio,201907,COR,Andahuaylas,Oper. MILITARES,2
2019,Julio,201907,COR,Atalaya,Oper. NACIONALES,192
2019,Julio,201907,COR,Atalaya,Oper. MILITARES,2
2019,Julio,201907,COR,Atalaya,Oper. INSTRUCCIÓN,2
2019,Julio,201907,COR,Chimbote,Oper. MILITARES,16
2019,Julio,201907,COR,Chimbote,Oper. INSTRUCCIÓN,30
2019,Julio,201907,COR,Cusco,Oper. NACIONALES,"3,085"
2019,Julio,201907,COR,Cusco,Oper. MILITARES,77
2019,Julio,201907,COR,Cusco,Oper. INTERNACIONALES,212
2019,Julio,201907,COR,Huánuco,Oper. NACIONALES,122
2019,Julio,201907,COR,Huánuco,Oper. MILITARES,16
2019,Julio,201907,COR,Ilo,Oper. NACIONALES,48
2019,Julio,201907,COR,Ilo,Oper. MILITARES,14
2019,Julio,201907,COR,Jaén,Oper. NACIONALES,172
2019,Julio,201907,COR,Jaén,Oper. MILITARES,16
2019,Julio,201907,COR,Jauja,Oper. NACIONALES,202
2019,Julio,201907,COR,Jauja,Oper. MILITARES,53
2019,Julio,201907,COR,Juanjui,Oper. MILITARES,14
2019,Julio,201907,COR,Juanjui,Oper. INSTRUCCIÓN,16
2019,Julio,201907,COR,Mazamari,Oper. MILITARES,572
2019,Julio,201907,COR,Nazca,Oper. NACIONALES,"3,750"
2019,Julio,201907,COR,Nazca,Oper. MILITARES,4
2019,Julio,201907,COR,Nazca,Oper. INSTRUCCIÓN,58
2019,Julio,201907,COR,Rioja,Oper. NACIONALES,2
2019,Julio,201907,COR,Rioja,Oper. MILITARES,2
2019,Julio,201907,COR,Rioja,Oper. INSTRUCCIÓN,20
2019,Julio,201907,COR,Saposoa,Oper. MILITARES,4
2019,Julio,201907,COR,Saposoa,Oper. INSTRUCCIÓN,12
2019,Julio,201907,COR,Tingo María,Oper. NACIONALES,68
2019,Julio,201907,COR,Tingo María,Oper. MILITARES,18
2019,Julio,201907,COR,Tingo María,Oper. INSTRUCCIÓN,2
2019,Julio,201907,COR,Tocache,Oper. NACIONALES,10
2019,Julio,201907,COR,Yurimaguas,Oper. NACIONALES,389
2019,Julio,201907,COR,Yurimaguas,Oper. MILITARES,2
2019,Julio,201907,COR,Yurimaguas,Oper. INSTRUCCIÓN,128
2019,Julio,201907,ADP,Cajamarca,Oper. NACIONALES,409
2019,Julio,201907,ADP,Cajamarca,Oper. MILITARES,5
2019,Julio,201907,ADP,Chachapoyas,Oper. NACIONALES,140
2019,Julio,201907,ADP,Chiclayo,Oper. NACIONALES,507
2019,Julio,201907,ADP,Chiclayo,Oper. MILITARES,89
2019,Julio,201907,ADP,Chiclayo,Oper. INTERNACIONALES,26
2019,Julio,201907,ADP,Chiclayo,Oper. INSTRUCCIÓN,653
2019,Julio,201907,ADP,Huaraz-Anta,Oper. NACIONALES,77
2019,Julio,201907,ADP,Huaraz-Anta,Oper. MILITARES,17
2019,Julio,201907,ADP,Iquitos,Oper. NACIONALES,937
2019,Julio,201907,ADP,Iquitos,Oper. MILITARES,94
2019,Julio,201907,ADP,Iquitos,Oper. INTERNACIONALES,22
2019,Julio,201907,ADP,Pisco,Oper. NACIONALES,565
2019,Julio,201907,ADP,Pisco,Oper. MILITARES,748
2019,Julio,201907,ADP,Pisco,Oper. INTERNACIONALES,64
2019,Julio,201907,ADP,Pisco,Oper. INSTRUCCIÓN,"4,559"
2019,Julio,201907,ADP,Piura,Oper. NACIONALES,773
2019,Julio,201907,ADP,Piura,Oper. MILITARES,58
2019,Julio,201907,ADP,Piura,Oper. INTERNACIONALES,14
2019,Julio,201907,ADP,Piura,Oper. INSTRUCCIÓN,28
2019,Julio,201907,ADP,Pucallpa,Oper. NACIONALES,"1,304"
2019,Julio,201907,ADP,Pucallpa,Oper. MILITARES,90
2019,Julio,201907,ADP,Pucallpa,Oper. INSTRUCCIÓN,175
2019,Julio,201907,ADP,Talara,Oper. NACIONALES,198
2019,Julio,201907,ADP,Tarapoto,Oper. NACIONALES,947
2019,Julio,201907,ADP,Tarapoto,Oper. MILITARES,126
2019,Julio,201907,ADP,Tarapoto,Oper. INSTRUCCIÓN,182
2019,Julio,201907,ADP,Trujillo,Oper. NACIONALES,681
2019,Julio,201907,ADP,Trujillo,Oper. MILITARES,16
2019,Julio,201907,ADP,Trujillo,Oper. INTERNACIONALES,28
2019,Julio,201907,ADP,Trujillo,Oper. INSTRUCCIÓN,266
2019,Julio,201907,ADP,Tumbes,Oper. NACIONALES,158
2019,Julio,201907,ADP,Tumbes,Oper. MILITARES,2
2019,Julio,201907,ADP,Tumbes,Oper. INTERNACIONALES,23
2019,Julio,201907,AAP,Arequipa,Oper. NACIONALES,"1,374"
2019,Julio,201907,AAP,Arequipa,Oper. MILITARES,62
2019,Julio,201907,AAP,Arequipa,Oper. INTERNACIONALES,20
2019,Julio,201907,AAP,Arequipa,Oper. INSTRUCCIÓN,24
2019,Julio,201907,AAP,Ayacucho,Oper. NACIONALES,248
2019,Julio,201907,AAP,Ayacucho,Oper. MILITARES,54
2019,Julio,201907,AAP,Juliaca,Oper. NACIONALES,302
2019,Julio,201907,AAP,Juliaca,Oper. MILITARES,10
2019,Julio,201907,AAP,Puerto Maldonado,Oper. NACIONALES,248
2019,Julio,201907,AAP,Puerto Maldonado,Oper. MILITARES,26
2019,Julio,201907,AAP,Puerto Maldonado,Oper. INTERNACIONALES,2
2019,Julio,201907,AAP,Tacna,Oper. NACIONALES,366
2019,Julio,201907,AAP,Tacna,Oper. MILITARES,28
2019,Julio,201907,AAP,Tacna,Oper. INTERNACIONALES,28
2019,Agosto,201908,LAP,Lima,Oper. NACIONALES,"10,830"
2019,Agosto,201908,LAP,Lima,Oper. INTERNACIONALES,"6,975"
2019,Agosto,201908,COR,Andahuaylas,Oper. NACIONALES,4
2019,Agosto,201908,COR,Atalaya,Oper. NACIONALES,316
2019,Agosto,201908,COR,Chimbote,Oper. NACIONALES,6
2019,Agosto,201908,COR,Chimbote,Oper. MILITARES,14
2019,Agosto,201908,COR,Chimbote,Oper. INSTRUCCIÓN,4
2019,Agosto,201908,COR,Cusco,Oper. NACIONALES,"3,179"
2019,Agosto,201908,COR,Cusco,Oper. MILITARES,30
2019,Agosto,201908,COR,Cusco,Oper. INTERNACIONALES,204
2019,Agosto,201908,COR,Huánuco,Oper. NACIONALES,134
2019,Agosto,201908,COR,Huánuco,Oper. MILITARES,10
2019,Agosto,201908,COR,Ilo,Oper. NACIONALES,42
2019,Agosto,201908,COR,Ilo,Oper. MILITARES,22
2019,Agosto,201908,COR,Jaén,Oper. NACIONALES,182
2019,Agosto,201908,COR,Jaén,Oper. MILITARES,18
2019,Agosto,201908,COR,Jauja,Oper. NACIONALES,204
2019,Agosto,201908,COR,Jauja,Oper. MILITARES,36
2019,Agosto,201908,COR,Juanjui,Oper. NACIONALES,4
2019,Agosto,201908,COR,Juanjui,Oper. INSTRUCCIÓN,6
2019,Agosto,201908,COR,Mazamari,Oper. MILITARES,504
2019,Agosto,201908,COR,Nazca,Oper. NACIONALES,"4,074"
2019,Agosto,201908,COR,Nazca,Oper. MILITARES,2
2019,Agosto,201908,COR,Nazca,Oper. INSTRUCCIÓN,90
2019,Agosto,201908,COR,Rioja,Oper. NACIONALES,8
2019,Agosto,201908,COR,Rioja,Oper. INSTRUCCIÓN,4
2019,Agosto,201908,COR,Tingo María,Oper. NACIONALES,66
2019,Agosto,201908,COR,Tingo María,Oper. MILITARES,12
2019,Agosto,201908,COR,Tingo María,Oper. INSTRUCCIÓN,8
2019,Agosto,201908,COR,Tocache,Oper. NACIONALES,18
2019,Agosto,201908,COR,Yurimaguas,Oper. NACIONALES,492
2019,Agosto,201908,COR,Yurimaguas,Oper. INSTRUCCIÓN,23
2019,Agosto,201908,ADP,Cajamarca,Oper. NACIONALES,427
2019,Agosto,201908,ADP,Cajamarca,Oper. MILITARES,25
2019,Agosto,201908,ADP,Chachapoyas,Oper. NACIONALES,132
2019,Agosto,201908,ADP,Chachapoyas,Oper. MILITARES,10
2019,Agosto,201908,ADP,Chiclayo,Oper. NACIONALES,514
2019,Agosto,201908,ADP,Chiclayo,Oper. MILITARES,161
2019,Agosto,201908,ADP,Chiclayo,Oper. INTERNACIONALES,22
2019,Agosto,201908,ADP,Chiclayo,Oper. INSTRUCCIÓN,341
2019,Agosto,201908,ADP,Huaraz-Anta,Oper. NACIONALES,18
2019,Agosto,201908,ADP,Huaraz-Anta,Oper. MILITARES,8
2019,Agosto,201908,ADP,Iquitos,Oper. NACIONALES,"1,029"
2019,Agosto,201908,ADP,Iquitos,Oper. MILITARES,98
2019,Agosto,201908,ADP,Iquitos,Oper. INTERNACIONALES,31
2019,Agosto,201908,ADP,Pisco,Oper. NACIONALES,555
2019,Agosto,201908,ADP,Pisco,Oper. MILITARES,856
2019,Agosto,201908,ADP,Pisco,Oper. INTERNACIONALES,72
2019,Agosto,201908,ADP,Pisco,Oper. INSTRUCCIÓN,"4,311"
2019,Agosto,201908,ADP,Piura,Oper. NACIONALES,834
2019,Agosto,201908,ADP,Piura,Oper. MILITARES,120
2019,Agosto,201908,ADP,Piura,Oper. INTERNACIONALES,16
2019,Agosto,201908,ADP,Piura,Oper. INSTRUCCIÓN,24
2019,Agosto,201908,ADP,Pucallpa,Oper. NACIONALES,"1,358"
2019,Agosto,201908,ADP,Pucallpa,Oper. MILITARES,52
2019,Agosto,201908,ADP,Pucallpa,Oper. INSTRUCCIÓN,257
2019,Agosto,201908,ADP,Talara,Oper. NACIONALES,192
2019,Agosto,201908,ADP,Tarapoto,Oper. NACIONALES,944
2019,Agosto,201908,ADP,Tarapoto,Oper. MILITARES,70
2019,Agosto,201908,ADP,Tarapoto,Oper. INSTRUCCIÓN,92
2019,Agosto,201908,ADP,Trujillo,Oper. NACIONALES,657
2019,Agosto,201908,ADP,Trujillo,Oper. MILITARES,27
2019,Agosto,201908,ADP,Trujillo,Oper. INTERNACIONALES,12
2019,Agosto,201908,ADP,Trujillo,Oper. INSTRUCCIÓN,144
2019,Agosto,201908,ADP,Tumbes,Oper. NACIONALES,172
2019,Agosto,201908,ADP,Tumbes,Oper. MILITARES,2
2019,Agosto,201908,ADP,Tumbes,Oper. INTERNACIONALES,14
2019,Agosto,201908,ADP,Tumbes,Oper. INSTRUCCIÓN,2
2019,Agosto,201908,AAP,Arequipa,Oper. NACIONALES,"1,468"
2019,Agosto,201908,AAP,Arequipa,Oper. MILITARES,41
2019,Agosto,201908,AAP,Arequipa,Oper. INTERNACIONALES,17
2019,Agosto,201908,AAP,Ayacucho,Oper. NACIONALES,279
2019,Agosto,201908,AAP,Ayacucho,Oper. MILITARES,62
2019,Agosto,201908,AAP,Juliaca,Oper. NACIONALES,347
2019,Agosto,201908,AAP,Juliaca,Oper. MILITARES,16
2019,Agosto,201908,AAP,Juliaca,Oper. INTERNACIONALES,3
2019,Agosto,201908,AAP,Puerto Maldonado,Oper. NACIONALES,251
2019,Agosto,201908,AAP,Puerto Maldonado,Oper. MILITARES,34
2019,Agosto,201908,AAP,Puerto Maldonado,Oper. INTERNACIONALES,2
2019,Agosto,201908,AAP,Tacna,Oper. NACIONALES,348
2019,Agosto,201908,AAP,Tacna,Oper. MILITARES,24
2019,Agosto,201908,AAP,Tacna,Oper. INTERNACIONALES,2
2019,Setiembre,201909,LAP,Lima,Oper. NACIONALES,"10,140"
2019,Setiembre,201909,LAP,Lima,Oper. INTERNACIONALES,"6,620"
2019,Setiembre,201909,COR,Andahuaylas,Oper. MILITARES,2
2019,Setiembre,201909,COR,Atalaya,Oper. NACIONALES,340
2019,Setiembre,201909,COR,Atalaya,Oper. MILITARES,2
2019,Setiembre,201909,COR,Chimbote,Oper. NACIONALES,4
2019,Setiembre,201909,COR,Chimbote,Oper. MILITARES,54
2019,Setiembre,201909,COR,Chimbote,Oper. INSTRUCCIÓN,14
2019,Setiembre,201909,COR,Cusco,Oper. NACIONALES,"3,005"
2019,Setiembre,201909,COR,Cusco,Oper. MILITARES,38
2019,Setiembre,201909,COR,Cusco,Oper. INTERNACIONALES,180
2019,Setiembre,201909,COR,Huánuco,Oper. NACIONALES,126
2019,Setiembre,201909,COR,Huánuco,Oper. MILITARES,8
2019,Setiembre,201909,COR,Ilo,Oper. NACIONALES,26
2019,Setiembre,201909,COR,Ilo,Oper. MILITARES,69
2019,Setiembre,201909,COR,Jaén,Oper. NACIONALES,154
2019,Setiembre,201909,COR,Jaén,Oper. MILITARES,4
2019,Setiembre,201909,COR,Jauja,Oper. NACIONALES,196
2019,Setiembre,201909,COR,Jauja,Oper. MILITARES,60
2019,Setiembre,201909,COR,Juanjui,Oper. MILITARES,4
2019,Setiembre,201909,COR,Mazamari,Oper. MILITARES,538
2019,Setiembre,201909,COR,Nazca,Oper. NACIONALES,"3,478"
2019,Setiembre,201909,COR,Nazca,Oper. INSTRUCCIÓN,151
2019,Setiembre,201909,COR,Rioja,Oper. NACIONALES,4
2019,Setiembre,201909,COR,Rioja,Oper. INSTRUCCIÓN,4
2019,Setiembre,201909,COR,Tingo María,Oper. NACIONALES,64
2019,Setiembre,201909,COR,Tingo María,Oper. MILITARES,20
2019,Setiembre,201909,COR,Tingo María,Oper. INSTRUCCIÓN,3
2019,Setiembre,201909,COR,Tocache,Oper. NACIONALES,14
2019,Setiembre,201909,COR,Yurimaguas,Oper. NACIONALES,434
2019,Setiembre,201909,COR,Yurimaguas,Oper. MILITARES,2
2019,Setiembre,201909,COR,Yurimaguas,Oper. INSTRUCCIÓN,6
2019,Setiembre,201909,ADP,Cajamarca,Oper. NACIONALES,394
2019,Setiembre,201909,ADP,Chachapoyas,Oper. NACIONALES,118
2019,Setiembre,201909,ADP,Chiclayo,Oper. NACIONALES,482
2019,Setiembre,201909,ADP,Chiclayo,Oper. MILITARES,88
2019,Setiembre,201909,ADP,Chiclayo,Oper. INTERNACIONALES,26
2019,Setiembre,201909,ADP,Chiclayo,Oper. INSTRUCCIÓN,327
2019,Setiembre,201909,ADP,Huaraz-Anta,Oper. NACIONALES,8
2019,Setiembre,201909,ADP,Iquitos,Oper. NACIONALES,919
2019,Setiembre,201909,ADP,Iquitos,Oper. MILITARES,109
2019,Setiembre,201909,ADP,Iquitos,Oper. INTERNACIONALES,24
2019,Setiembre,201909,ADP,Pisco,Oper. NACIONALES,623
2019,Setiembre,201909,ADP,Pisco,Oper. MILITARES,"1,564"
2019,Setiembre,201909,ADP,Pisco,Oper. INTERNACIONALES,58
2019,Setiembre,201909,ADP,Pisco,Oper. INSTRUCCIÓN,"4,459"
2019,Setiembre,201909,ADP,Piura,Oper. NACIONALES,781
2019,Setiembre,201909,ADP,Piura,Oper. MILITARES,34
2019,Setiembre,201909,ADP,Piura,Oper. INTERNACIONALES,20
2019,Setiembre,201909,ADP,Piura,Oper. INSTRUCCIÓN,40
2019,Setiembre,201909,ADP,Pucallpa,Oper. NACIONALES,"1,264"
2019,Setiembre,201909,ADP,Pucallpa,Oper. MILITARES,53
2019,Setiembre,201909,ADP,Pucallpa,Oper. INTERNACIONALES,4
2019,Setiembre,201909,ADP,Pucallpa,Oper. INSTRUCCIÓN,283
2019,Setiembre,201909,ADP,Talara,Oper. NACIONALES,148
2019,Setiembre,201909,ADP,Talara,Oper. INTERNACIONALES,4
2019,Setiembre,201909,ADP,Tarapoto,Oper. NACIONALES,910
2019,Setiembre,201909,ADP,Tarapoto,Oper. MILITARES,55
2019,Setiembre,201909,ADP,Tarapoto,Oper. INTERNACIONALES,4
2019,Setiembre,201909,ADP,Tarapoto,Oper. INSTRUCCIÓN,139
2019,Setiembre,201909,ADP,Trujillo,Oper. NACIONALES,621
2019,Setiembre,201909,ADP,Trujillo,Oper. MILITARES,114
2019,Setiembre,201909,ADP,Trujillo,Oper. INTERNACIONALES,14
2019,Setiembre,201909,ADP,Trujillo,Oper. INSTRUCCIÓN,226
2019,Setiembre,201909,ADP,Tumbes,Oper. NACIONALES,162
2019,Setiembre,201909,ADP,Tumbes,Oper. INTERNACIONALES,20
2019,Setiembre,201909,AAP,Arequipa,Oper. NACIONALES,"1,480"
2019,Setiembre,201909,AAP,Arequipa,Oper. MILITARES,40
2019,Setiembre,201909,AAP,Arequipa,Oper. INTERNACIONALES,24
2019,Setiembre,201909,AAP,Ayacucho,Oper. NACIONALES,248
2019,Setiembre,201909,AAP,Ayacucho,Oper. MILITARES,49
2019,Setiembre,201909,AAP,Juliaca,Oper. NACIONALES,322
2019,Setiembre,201909,AAP,Juliaca,Oper. MILITARES,2
2019,Setiembre,201909,AAP,Puerto Maldonado,Oper. NACIONALES,234
2019,Setiembre,201909,AAP,Puerto Maldonado,Oper. MILITARES,32
2019,Setiembre,201909,AAP,Puerto Maldonado,Oper. INTERNACIONALES,6
2019,Setiembre,201909,AAP,Tacna,Oper. NACIONALES,314
2019,Setiembre,201909,AAP,Tacna,Oper. MILITARES,6
2019,Setiembre,201909,AAP,Tacna,Oper. INTERNACIONALES,15
2019,Octubre,201910,LAP,Lima,Oper. NACIONALES,"9,570"
2019,Octubre,201910,LAP,Lima,Oper. INTERNACIONALES,"6,740"
2019,Octubre,201910,COR,Andahuaylas,Oper. NACIONALES,2
2019,Octubre,201910,COR,Atalaya,Oper. NACIONALES,200
2019,Octubre,201910,COR,Chimbote,Oper. NACIONALES,44
2019,Octubre,201910,COR,Chimbote,Oper. MILITARES,6
2019,Octubre,201910,COR,Chimbote,Oper. INSTRUCCIÓN,2
2019,Octubre,201910,COR,Cusco,Oper. NACIONALES,"2,987"
2019,Octubre,201910,COR,Cusco,Oper. MILITARES,41
2019,Octubre,201910,COR,Cusco,Oper. INTERNACIONALES,189
2019,Octubre,201910,COR,Huánuco,Oper. NACIONALES,118
2019,Octubre,201910,COR,Ilo,Oper. NACIONALES,32
2019,Octubre,201910,COR,Ilo,Oper. MILITARES,167
2019,Octubre,201910,COR,Jaén,Oper. NACIONALES,156
2019,Octubre,201910,COR,Jaén,Oper. MILITARES,6
2019,Octubre,201910,COR,Jauja,Oper. NACIONALES,150
2019,Octubre,201910,COR,Jauja,Oper. MILITARES,25
2019,Octubre,201910,COR,Juanjui,Oper. MILITARES,6
2019,Octubre,201910,COR,Juanjui,Oper. INSTRUCCIÓN,16
2019,Octubre,201910,COR,Mazamari,Oper. NACIONALES,4
2019,Octubre,201910,COR,Mazamari,Oper. MILITARES,518
2019,Octubre,201910,COR,Nazca,Oper. NACIONALES,"3,402"
2019,Octubre,201910,COR,Nazca,Oper. MILITARES,8
2019,Octubre,201910,COR,Nazca,Oper. INSTRUCCIÓN,176
2019,Octubre,201910,COR,Rioja,Oper. NACIONALES,4
2019,Octubre,201910,COR,Rioja,Oper. MILITARES,13
2019,Octubre,201910,COR,Rioja,Oper. INSTRUCCIÓN,8
2019,Octubre,201910,COR,Tingo María,Oper. NACIONALES,66
2019,Octubre,201910,COR,Tingo María,Oper. MILITARES,22
2019,Octubre,201910,COR,Tingo María,Oper. INSTRUCCIÓN,6
2019,Octubre,201910,COR,Tocache,Oper. NACIONALES,14
2019,Octubre,201910,COR,Yurimaguas,Oper. NACIONALES,386
2019,Octubre,201910,COR,Yurimaguas,Oper. INSTRUCCIÓN,18
2019,Octubre,201910,ADP,Cajamarca,Oper. NACIONALES,408
2019,Octubre,201910,ADP,Cajamarca,Oper. MILITARES,12
2019,Octubre,201910,ADP,Chachapoyas,Oper. NACIONALES,126
2019,Octubre,201910,ADP,Chiclayo,Oper. NACIONALES,513
2019,Octubre,201910,ADP,Chiclayo,Oper. MILITARES,69
2019,Octubre,201910,ADP,Chiclayo,Oper. INTERNACIONALES,28
2019,Octubre,201910,ADP,Chiclayo,Oper. INSTRUCCIÓN,846
2019,Octubre,201910,ADP,Huaraz-Anta,Oper. NACIONALES,10
2019,Octubre,201910,ADP,Huaraz-Anta,Oper. INTERNACIONALES,2
2019,Octubre,201910,ADP,Iquitos,Oper. NACIONALES,970
2019,Octubre,201910,ADP,Iquitos,Oper. MILITARES,61
2019,Octubre,201910,ADP,Iquitos,Oper. INTERNACIONALES,29
2019,Octubre,201910,ADP,Pisco,Oper. NACIONALES,554
2019,Octubre,201910,ADP,Pisco,Oper. MILITARES,"1,039"
2019,Octubre,201910,ADP,Pisco,Oper. INTERNACIONALES,66
2019,Octubre,201910,ADP,Pisco,Oper. INSTRUCCIÓN,"5,476"
2019,Octubre,201910,ADP,Piura,Oper. NACIONALES,700
2019,Octubre,201910,ADP,Piura,Oper. MILITARES,54
2019,Octubre,201910,ADP,Piura,Oper. INTERNACIONALES,6
2019,Octubre,201910,ADP,Piura,Oper. INSTRUCCIÓN,6
2019,Octubre,201910,ADP,Pucallpa,Oper. NACIONALES,"1,177"
